Type	ID	Name	Caption	Modified	Version List	Date	Time	Compiled	Locked	Locked By
5	6085582	Generic Line Capture	Generic Line Capture	No	DCW13.70.00.3.00	29-03-11	01:00:00	Yes	No	
5	6085583	Navigate Document Capture	Navigate Document Capture	No	DCW13.70.00.3.50	27-08-13	01:00:00	Yes	No	
5	6085584	File System Management	File System Management	No	DCW17.00.00.3.50.07	13-03-14	01:00:00	Yes	No	
5	6085585	RegEx Management	RegEx Management	No	DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
5	6085586	Date Parser Management	Date Parser Management	No	DCW17.00.00.3.50	10-09-13	01:00:00	Yes	No	
5	6085587	BigString Management	BigString Management	No	DCW17.00.00.3.50.07	13-03-14	01:00:00	Yes	No	
5	6085589	About Document Capture	About Document Capture	No	DCW13.70.00.3.50.07	05-03-14	01:00:00	Yes	No	
5	6085595	Template Field Suggestions	Template Field Suggestions	No	DCW13.70.00.3.00	28-09-10	01:00:00	Yes	No	
5	6085597	Uri Management	Uri Management	No	DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
5	6085598	SmtpMail Management	SmtpMail Management	No	DCW17.00.00.3.50.07	07-03-14	01:00:00	Yes	No	
5	6085599	Cryptography Management	Cryptography Management	No	DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
5	6085600	Approval Comment Mgnt.	Approval Comment Mgnt.	No	DCW17.00.00.3.02	01-12-12	01:00:00	Yes	No	
5	6085601	Local Initialization	Local Initialization	No	DCDK3.70.00.3.50	02-07-13	01:00:00	Yes	No	
5	6085602	Document Attachment Mgnt.	Document Attachment Mgnt.	No	DCW13.70.00.3.50.06	27-01-14	01:00:00	Yes	No	
5	6085603	Document Capture Mgt.	Document Capture Mgt.	No	DCW13.70.00.3.50.04	30-10-13	01:00:00	Yes	No	
5	6085604	Record ID Mgt.	Record ID Mgt.	No	DCW13.70.00.3.50.07	04-03-14	01:00:00	Yes	No	
5	6085605	Update Use Global Captions	Update Use Global Captions	No	DCW13.70.00.3.02.02	23-04-13	01:00:00	Yes	No	
5	6085606	Version Upgrade	Version Upgrade	No	DCW13.70.00.3.50	13-09-13	01:00:00	Yes	No	
5	6085607	Record ID Lookup	Record ID Lookup	No	DCW15.00.00.3.50.05	27-11-13	01:00:00	Yes	No	
5	6085608	PDF Management	PDF Management	No	DCW17.00.00.3.50	11-09-13	01:00:00	Yes	No	
5	6085609	TIFF Management	TIFF Management	No	DCW17.00.00.3.50	11-09-13	01:00:00	Yes	No	
5	6085610	Document Search Mgnt.	Document Search Mgnt.	No	DCW13.70.00.3.01	16-07-12	01:00:00	Yes	No	
5	6085611	Document Split Mgt.	Document Split Mgt.	No	DCW13.70.00.3.50	05-09-13	01:00:00	Yes	No	
5	6085613	Document Modifiers	Document Modifiers	No	DCW13.70.00.3.50	12-09-13	01:00:00	Yes	No	
5	6085614	G/L Doc. - Register (Y/N)	G/L Doc. - Register (Y/N)	No	DCW13.70.00.3.50.05	02-12-13	01:00:00	Yes	No	
5	6085660	Capture RTC Library	Capture RTC Library	No	DCW17.00.00.3.50.07	14-03-14	01:00:00	Yes	No	
5	6085661	Client Add-in Response	Client Add-in Response	No	DCW17.00.00.3.50	14-08-13	01:00:00	Yes	No	
5	6085700	Doc. - Register (No Action)	Doc. - Register (No Action)	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
5	6085701	Doc. - Register (Log Interact)	Doc. - Register (Log Interact)	No	DCW17.00.00.3.50	01-08-13	01:00:00	Yes	No	
5	6085702	Purch. Doc. - Identification	Purch. Doc. - Identification	No	DCW13.70.00.3.50.05	24-11-13	01:00:00	Yes	No	
5	6085703	Purch. Doc. - Full Capture	Purch. Doc. - Full Capture	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6085704	Purch. Doc. - Line Validation	Purch. Doc. - Line Validation	No	DCW13.70.00.3.02	16-10-12	01:00:00	Yes	No	
5	6085705	Purch. Doc. - Validation	Purch. Doc. - Validation	No	DCW13.70.00.3.50	13-09-13	01:00:00	Yes	No	
5	6085706	Purch. Doc. - Register	Purch. Doc. - Register	Yes	DCW17.00.00.3.50.07	28-01-15	00:56:25	Yes	No	
5	6085707	Purch. Doc. - Transl. (Doc)	Purch. Doc. - Transl. (Doc)	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
5	6085708	Purch. Doc. - Show Match	Purch. Doc. - Show Match	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6085709	Purch. Doc. - Management	Purch. Doc. - Management	No	DCW13.70.00.3.50.06	23-01-14	01:00:00	Yes	No	
5	6085710	Purch. Doc. - Transl. (Templ.)	Purch. Doc. - Transl. (Templ.)	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
5	6085711	Purch. Doc. - Payment-Id (DK)	Purch. Doc. - Payment-Id (DK)	No	DCDK3.70.00.3.50	12-11-10	01:00:00	Yes	No	
5	6085712	Purch. Approval E-Mail	Purch. Approval E-Mail	No	DCW17.00.00.3.50.07	04-03-14	01:00:00	Yes	No	
5	6085713	Purch. Doc. - Val. G/L Account	Purch. Doc. - Val. G/L Account	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
5	6085714	Purch. Doc. - Lookup Order	Purch. Doc. - Lookup Order	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6085715	Purch. Doc. - Pmt.-Id (DK PM)	Purch. Doc. - Pmt.-Id (DK PM)	No	DCDK3.70.00.3.50.06	23-01-14	01:00:00	Yes	No	
5	6085716	Purch. Doc. - Line Capture	Purch. Doc. - Line Capture	No	DCW13.70.00.3.50	27-06-13	01:00:00	Yes	No	
5	6085717	Purch. Doc. - Do Capt. VAT No.	Purch. Doc. - Do Capt. VAT No.	No	DCW13.70.00.3.00	25-06-11	01:00:00	Yes	No	
5	6085718	Purch. Doc. - Line Capt. (TDC)	Purch. Doc. - Line Capt. (TDC)	No	DCDK3.70.00.3.50	20-07-13	01:00:00	Yes	No	
5	6085719	Purch. Doc. - Val. Doc. Date	Purch. Doc. - Val. Doc. Date	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6085720	Purch. Alloc.-Post	Purch. Alloc.-Post	No	DCW17.00.00.3.50.07	13-03-14	01:00:00	Yes	No	
5	6085721	Purch. Alloc.-Post (Yes/No)	Purch. Alloc.-Post (Yes/No)	No	DCW13.70.00.3.00	26-07-11	01:00:00	Yes	No	
5	6085722	DC Approval Management	DC Approval Management	No	DCW17.00.00.3.50.07,NL1.01	02-06-15	20:28:22	Yes	No	
5	6085723	Purch. Alloc.-Reverse	Purch. Alloc.-Reverse	No	DCW17.00.00.3.50.07	05-03-14	01:00:00	Yes	No	
5	6085724	Purch. Alloc.-Reverse (Yes/No)	Purch. Alloc.-Reverse (Yes/No)	No	DCW13.70.00.3.00	26-07-11	01:00:00	Yes	No	
5	6085725	Default Template Selector	Default Template Selector	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6085726	Lookup G/L Document No.	Lookup G/L Document No.	No	DCW13.70.00.3.00	11-07-11	01:00:00	Yes	No	
5	6085727	Is Valid G/L Document No.	Is Valid G/L Document No.	No	DCW13.70.00.3.00	11-07-11	01:00:00	Yes	No	
5	6085728	G/L Doc. - Val. Doc. No.	G/L Doc. - Val. Doc. No.	No	DCW13.70.00.3.50	16-06-13	01:00:00	Yes	No	
5	6085729	G/L Doc. - Register	G/L Doc. - Register	No	DCW13.70.00.3.02	11-11-12	01:00:00	Yes	No	
5	6085730	Purch. Doc. - Val. Purch. Ord.	Purch. Doc. - Val. Purch. Ord.	No	DCW13.70.00.3.01	01-08-12	01:00:00	Yes	No	
5	6085731	Is Valid Purchase Order	Is Valid Purchase Order	No	DCW13.70.00.3.00	22-10-10	01:00:00	Yes	No	
5	6085732	Lookup Sales Order	Lookup Sales Order	No	DCW13.70.00.3.00	12-09-10	01:00:00	Yes	No	
5	6085733	Is Valid Sales Order	Is Valid Sales Order	No	DCW13.70.00.3.00	22-10-10	01:00:00	Yes	No	
5	6085734	Lookup G/L Entry	Lookup G/L Entry	No	DCW13.70.00.3.00	12-09-10	01:00:00	Yes	No	
5	6085735	Is Valid G/L Entry	Is Valid G/L Entry	No	DCW13.70.00.3.00	22-10-10	01:00:00	Yes	No	
5	6085736	Lookup G/L Account	Lookup G/L Account	No	DCW13.70.00.3.00	22-10-10	01:00:00	Yes	No	
5	6085737	Is Valid G/L Account	Is Valid G/L Account	No	DCW13.70.00.3.00	29-12-10	01:00:00	Yes	No	
5	6085738	Is Valid Payment-Id (DK)	Is Valid Payment-Id (DK)	No	DCDK3.70.00.3.50.06	11-12-13	01:00:00	Yes	No	
5	6085739	Lookup Salesperson/Purchaser	Lookup Salesperson/Purchaser	No	DCW13.70.00.3.00	22-12-10	01:00:00	Yes	No	
5	6085740	Event Reg.-Entries	Event Reg.-Entries	No	DCW13.70.00.3.00	09-08-10	01:00:00	Yes	No	
5	6085741	Lookup Responsibility Center	Lookup Responsibility Center	No	DCW13.70.00.3.00	25-12-11	01:00:00	Yes	No	
5	6085742	Is Valid Responsibility Center	Is Valid Responsibility Center	No	DCW13.70.00.3.00	25-12-11	01:00:00	Yes	No	
5	6085743	Lookup Currency	Lookup Currency	No	DCW13.70.00.3.00	25-12-11	01:00:00	Yes	No	
5	6085744	Is Valid Currency	Is Valid Currency	No	DCW13.70.00.3.01	18-08-12	01:00:00	Yes	No	
5	6085745	Purch. Show Payment Info.	Purch. Show Payment Info.	No	DCDK3.70.00.3.00	13-01-12	01:00:00	Yes	No	
5	6085746	Advanced Appvl. Management	Advanced Appvl. Management	No	DCW17.00.00.3.50.05	24-11-13	01:00:00	Yes	No	
5	6085747	Document Capture Test Mgnt.	Document Capture Test Mgnt.	No	DCW17.00.00.3.50	17-05-13	01:00:00	Yes	No	
5	6085748	Web Search Management	Web Search Management	No	DCW13.70.00.3.50.07	03-03-14	01:00:00	Yes	No	
5	6085749	Purch. Doc. - Reopen	Purch. Doc. - Reopen	Yes	DCW13.70.00.3.50, INDLÆS ORGINAL	30-01-15	11:44:14	Yes	No	
5	6085750	Is Valid Purch.Rcpt. Order No.	Is Valid Purch.Rcpt. Order No.	No	DCW13.70.00.3.50	17-04-13	01:00:00	Yes	No	
5	6085751	Is Valid Purch. Rcpt. No.	Is Valid Purch. Rcpt. No.	No	DCW13.70.00.3.50	17-04-13	01:00:00	Yes	No	
5	6085752	Lookup Purch. Receipt	Lookup Purch. Receipt	No	DCW13.70.00.3.50	17-04-13	01:00:00	Yes	No	
5	6085753	Purch. Rcpt. - Validation	Purch. Rcpt. - Validation	No	DCW13.70.00.3.50.06	22-01-14	01:00:00	Yes	No	
5	6085754	Purch. Rcpt. - Val. Order No.	Purch. Rcpt. - Val. Order No.	No	DCW13.70.00.3.50	16-06-13	01:00:00	Yes	No	
5	6085755	Purch. Rcpt. - Val. Rcpt. No.	Purch. Rcpt. - Val. Rcpt. No.	No	DCW13.70.00.3.50	16-06-13	01:00:00	Yes	No	
5	6085756	Purch. Rcpt. - After Capture	Purch. Rcpt. - After Capture	No	DCW13.70.00.3.50.05	24-11-13	01:00:00	Yes	No	
5	6085757	Purch. Rcpt. - Register	Purch. Rcpt. - Register	No	DCW13.70.00.3.50.05	24-11-13	01:00:00	Yes	No	
5	6085758	Doc. - Move to Company	Doc. - Move to Company	No	DCW13.70.00.3.50.06	10-09-13	01:00:00	Yes	No	
5	6085759	Doc. - Barcode Identification	Doc. - Barcode Identification	No	DCW13.70.00.3.50	17-07-13	01:00:00	Yes	No	
5	6086001	Approval Functions (WS)	Approval Functions (WS)	No	DCW17.00.00.3.50	06-09-13	01:00:00	Yes	No	
5	6086002	Web User Functions (WS)	Web User Functions (WS)	No	DCW13.70.00.3.50.05	25-11-13	01:00:00	Yes	No	
5	6086003	Web User List-Indent	Web User List-Indent	No	DCW13.70.00.3.01	11-06-12	01:00:00	Yes	No	
5	6086004	Web Job and Dimension Mgnt.	Web Job and Dimension Mgnt.	No	DCW17.00.00.3.02	10-12-12	01:00:00	Yes	No	
5	6086005	Create Document Capture Roles	Create Document Capture Roles	No	DCW13.70.00.3.50.06	24-01-14	01:00:00	Yes	No	
5	99000752	Check Routing Lines	Check Routing Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000753	Routing Line-Copy Lines	Routing Line-Copy Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000755	CalendarManagement	CalendarManagement	No	NAVW17.10.00.37221	28-06-14	12:00:00	Yes	No	
5	99000756	VersionManagement	VersionManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000757	Update Prod. Order Cost	Update Prod. Order Cost	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000759	Calendar Absence Management	Calendar Absence Management	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
5	99000768	Production BOM-Copy	Production BOM-Copy	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000769	Production BOM-Check	Production BOM-Check	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000770	Where-Used Management	Where-Used Management	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000771	BOM Matrix Management	BOM Matrix Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000772	Prod. Order Route Management	Prod. Order Route Management	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000773	Calculate Prod. Order	Calculate Prod. Order	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
5	99000774	Calculate Routing Line	Calculate Routing Line	No	NAVW17.10.00.37221	28-06-14	12:00:00	Yes	No	
5	99000777	Check Prod. Order Status	Check Prod. Order Status	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000778	OrderTrackingManagement	OrderTrackingManagement	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000787	Create Prod. Order Lines	Create Prod. Order Lines	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
5	99000792	Create Prod. Order from Sale	Create Prod. Order from Sale	No	NAVW17.10.00.35701	10-11-13	12:00:00	Yes	No	
5	99000793	Calculate Low-Level Code	Calculate Low-Level Code	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000808	PlanningRoutingManagement	PlanningRoutingManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000809	Planning Line Management	Planning Line Management	No	NAVW17.10.00.36897	29-05-14	12:00:00	Yes	No	
5	99000810	Calculate Planning Route Line	Calculate Planning Route Line	No	NAVW17.10.00.37221	28-06-14	12:00:00	Yes	No	
5	99000812	PlanningWkshManagement	PlanningWkshManagement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000813	Carry Out Action	Carry Out Action	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
5	99000815	Reservation-Check Date Confl.	Reservation-Check Date Confl.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000817	Manu. Print Report	Manu. Print Report	No	NAVW13.10	17-12-01	12:00:00	Yes	No	
5	99000830	Create Reserv. Entry	Create Reserv. Entry	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
5	99000831	Reservation Engine Mgt.	Reservation Engine Mgt.	No	NAVW17.10.00.36897	29-05-14	12:00:00	Yes	No	
5	99000832	Sales Line-Reserve	Sales Line-Reserve	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
5	99000833	Req. Line-Reserve	Req. Line-Reserve	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
5	99000834	Purch. Line-Reserve	Purch. Line-Reserve	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
5	99000835	Item Jnl. Line-Reserve	Item Jnl. Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000836	Transfer Line-Reserve	Transfer Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000837	Prod. Order Line-Reserve	Prod. Order Line-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000838	Prod. Order Comp.-Reserve	Prod. Order Comp.-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000840	Plng. Component-Reserve	Plng. Component-Reserve	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
5	99000841	Item Ledger Entry-Reserve	Item Ledger Entry-Reserve	No	NAVW13.10	17-12-01	12:00:00	Yes	No	
5	99000842	Service Line-Reserve	Service Line-Reserve	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
5	99000844	Job Jnl. Line-Reserve	Job Jnl. Line-Reserve	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
5	99000845	Reservation Management	Reservation Management	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
5	99000853	Calc. Low-level code	Calc. Low-level code	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000854	Inventory Profile Offsetting	Inventory Profile Offsetting	No	NAVW17.10.00.38053	25-09-14	12:00:00	Yes	No	
5	99000855	Planning-Get Parameters	Planning-Get Parameters	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000856	Planning Transparency	Planning Transparency	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
5	99000886	Capable to Promise	Capable to Promise	No	NAVW17.10.00.36281	13-03-14	12:00:00	Yes	No	
5	99000889	AvailabilityManagement	AvailabilityManagement	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
6	1	Consolidation Import/Export	Consolidation Import/Export	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	10	IC G/L Account Import/Export	IC G/L Account Import/Export	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
6	11	IC Dimension Import/Export	IC Dimension Import/Export	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	12	IC Outbox Imp/Exp	IC Outbox Imp/Exp	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
6	1000	SEPA CT pain.001.001.03	SEPA CT pain.001.001.03	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
6	1010	SEPA DD pain.008.001.02	SEPA DD pain.008.001.02	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
6	1220	Posting Exch. Import - CSV	Posting Exch. Import - CSV	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
6	1225	Imp / Exp Data Exch Def & Map	Imp / Exp Data Exch Def & Map	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
6	1230	Export Generic CSV	Export Generic CSV	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	1231	Export Generic Fixed Width	Export Generic Fixed Width	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5050	Export Contact	Export Contact	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5051	Export Segment Contact	Export Segment Contact	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5150	Integration Pages	Integration Pages	No	NAVW16.00.10	02-12-10	12:00:00	Yes	No	
6	5151	Integration Records	Integration Records	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5900	Imp. IRIS to Area/Symptom Code	Imp. IRIS to Area/Symptom Code	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
6	5901	Import IRIS to Fault Codes	Import IRIS to Fault Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	5902	Import IRIS to Resol. Codes	Import IRIS to Resol. Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	8610	Config. Data Schema	Config. Data Schema	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	8611	Config. Questionnaire Schema	Config. Questionnaire Schema	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
6	9170	Profile Import/Export	Profile Import/Export	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
6	13600	Post Exch. Imp.- Proløn	Post Exch. Imp.- Proløn	No	NAVDK7.10	23-09-13	12:00:00	Yes	No	
6	6014351	EFAK Unit Code Imp/Exp	EFAK Unit Code Imp/Exp	No	EFAK5.00.01.2.33	25-10-12	12:49:46	Yes	No	
6	6014372	EFAK XML version Imp/Exp	e|faktura XML Version Imp/Exp	No	EFAK6.00.10.3.04	20-11-13	12:23:43	Yes	No	
6	6014373	EFAK Error Code Imp/Exp	e|faktura Error Code Imp/Exp	No	EFAK6.00.10.2.33	16-11-12	13:39:48	Yes	No	
6	6014374	EFAK PBS/PI Ch. Setup Imp/Exp	e|faktura PBS/PI Channel Setup Imp/Exp	No	EFAK7.00.00.3.00	19-11-12	11:02:43	Yes	No	
6	6016800	Export Bank Setup	Export Bank Setup	No	PM7.00.00.2.14	05-11-13	14:11:39	Yes	No	
6	6016801	Import Currency Exchange Rates	Import Currency Exchange Rates	No	PM7.00.00.2.13	18-10-12	13:47:36	Yes	No	
6	6016802	Import Status File (DB)	Import Status File (DB)	No	PM7.00.00.2.14.10	13-05-14	14:11:03	Yes	No	
6	6085573	Document Capture Configuration	Import/Export Document Capture Configuration	No	DCW17.00.00.3.50.07	17-03-14	01:00:00	Yes	No	
6	6086001	Import/Export Web Appr. Setup	Import/Export Document Capture Web Configuration	No	DCOW17.00.00.3.02	12-12-12	01:00:00	Yes	No	
7	1010	Dept - MBS	Dept - MBS	No	NAVW17.10.00.36897	29-05-14	12:00:00	Yes	No	
7	1030	Dept - Country	Dept - Country	No	NAVDK7.00	07-09-12	12:00:00	Yes	No	
7	1051	Payment Management Dept	Payment Management Dept	No	PM7.00.00.2.14	17-09-13	14:20:42	Yes	No	
7	1054	Add-on e|faktura Department	Add-on e|faktura Department	No	EFAK7.00.00.3.07	18-08-14	15:47:12	Yes	No	
7	1059	Dept - Document Capture	Dept - Document Capture	No	DCW16.00.00.3.50	05-03-13	01:00:00	Yes	No	
8	1	Company Information	Company Information	Yes	NAVW17.10,NAVDK7.10,EMB1.02.01	04-01-15	11:57:23	Yes	No	
8	4	Payment Terms	Payment Terms	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5	Currencies	Currencies	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	6	Finance Charge Terms	Finance Charge Terms	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	7	Customer Price Groups	Customer Price Groups	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	8	Standard Text Codes	Standard Text Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	9	Languages	Languages	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	10	Countries/Regions	Countries/Regions	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	11	Shipment Methods	Shipment Methods	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	14	Salespeople/Purchasers	Salespeople/Purchasers	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	15	Location List	Location List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	16	Chart of Accounts	Chart of Accounts	No	NAVW17.10.00.36703	10-05-14	12:00:00	Yes	No	
8	17	G/L Account Card	G/L Account Card	No	NAVW17.10.00.37221	28-06-14	12:00:00	Yes	No	
8	18	G/L Account List	G/L Account List	Yes	NAVW17.00	27-01-15	11:50:10	Yes	No	
8	20	General Ledger Entries	General Ledger Entries	Yes	NAVW17.10	12-08-15	15:24:39	Yes	No	
8	21	Customer Card	Customer Card	Yes	NAVW17.10.00.37221,NAVDK7.10.00.37221,EFAK7.10.00.3.07	22-06-15	11:33:33	Yes	No	
8	22	Customer List	Customer List	Yes	NAVW17.10.00.37799,EMB1.00	24-02-15	10:48:50	Yes	No	
8	23	Cust. Invoice Discounts	Cust. Invoice Discounts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	25	Customer Ledger Entries	Customer Ledger Entries	Yes	NAVW17.10.00.35764,NAVDK7.10.00.35764,PM7.10.00.2.14	04-02-15	17:21:43	Yes	No	
8	26	Vendor Card	Vendor Card	No	NAVW17.10,NAVDK7.10,DCDK7.10.00.3.50.01,PM7.10.00.2.14	29-11-13	01:00:00	Yes	No	
8	27	Vendor List	Vendor List	Yes	NAVW17.10,DCW17.10.00.3.50.01,,PM7.10.00.2.14	24-02-15	10:58:59	Yes	No	
8	28	Vend. Invoice Discounts	Vend. Invoice Discounts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	29	Vendor Ledger Entries	Vendor Ledger Entries	Yes	NAVW17.10,NAVDK7.10,PM7.10.00.2.14,NL1.00	10-07-15	10:40:08	Yes	No	
8	30	Item Card	Item Card	No	NAVW17.10.00.36035,NAVDK7.10.00.36035	21-01-14	12:00:00	Yes	No	
8	31	Item List	Item List	No	NAVW17.10.00.36703	10-05-14	12:00:00	Yes	No	
8	35	Item Translations	Item Translations	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	36	Assembly BOM	Assembly BOM	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	37	Where-Used List	Where-Used List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	38	Item Ledger Entries	Item Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	39	General Journal	General Journal	Yes	NAVW17.10.00.35800,PM7.10.00.2.14,NL1.00	16-09-15	18:22:11	Yes	No	
8	40	Item Journal	Item Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	41	Sales Quote	Sales Quote	Yes	NAVW17.10,NAVDK7.10,EMB1.00	04-01-15	11:57:49	Yes	No	
8	42	Sales Order	Sales Order	No	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	15-11-13	13:08:42	Yes	No	
8	43	Sales Invoice	Sales Invoice	Yes	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	25-03-15	17:24:31	Yes	No	
8	44	Sales Credit Memo	Sales Credit Memo	No	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04,NL1.00	02-06-15	20:25:26	Yes	No	
8	45	Sales List	Sales List	Yes	NAVW17.10,EMB1.02.01	04-01-15	11:58:08	Yes	No	
8	46	Sales Order Subform	Lines	No	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	15-11-13	13:17:47	Yes	No	
8	47	Sales Invoice Subform	Lines	Yes	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	08-02-15	14:40:58	Yes	No	
8	48	Sales Orders	Sales Orders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	49	Purchase Quote	Purchase Quote	Yes	NAVW17.10.00.35701,NAVDK7.10.00.35701,EMB1.00	04-01-15	11:58:19	Yes	No	
8	50	Purchase Order	Purchase Order	No	NAVW17.10.00.35701,NAVDK7.10.00.35701,EFAK7.10.00.3.04	30-01-14	13:02:39	Yes	No	
8	51	Purchase Invoice	Purchase Invoice	Yes	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	23-03-15	16:08:04	Yes	No	
8	52	Purchase Credit Memo	Purchase Credit Memo	No	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	15-11-13	13:43:00	Yes	No	
8	53	Purchase List	Purchase List	Yes	NAVW17.00,EMB1.02.01	04-01-15	11:58:33	Yes	No	
8	54	Purchase Order Subform	Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	55	Purch. Invoice Subform	Lines	Yes	NAVW17.10	09-03-15	14:20:04	Yes	No	
8	56	Purchase Orders	Purchase Orders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	61	Applied Customer Entries	Applied Customer Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	62	Applied Vendor Entries	Applied Vendor Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
